X (m),Y (m),Z (m)
-0.4479914765803175,-0.25745108355506074,1.3210733589547077
-0.50764388804158,-0.29173204373002737,1.244225078406205
-0.5598438292738465,-0.3217302292632473,1.1604723014553173
-0.6039949155549238,-0.34710291065880156,1.070771904210248
-0.639592720391128,-0.3675602048404227,0.9761487143859086
-0.6662305385937796,-0.38286838706782683,0.8776838026395519
-0.6836040328890504,-0.3928525612436344,0.7765021313303567
-0.6915147109736114,-0.3973986581026009,0.6737597018159927
-0.6898721932906962,-0.3964547384538326,0.5706303471283929
-0.6786952456172171,-0.3900315865864343,0.4682923209225129
-0.6581115646646238,-0.378202587058925,0.36791483591943686
-0.6283563191430118,-0.3611028862801034,0.27064470564222354
-0.5897694629568353,-0.33892784846030816,0.17759324206275745
-0.542791851228986,-0.3119308235738416,0.0898235588540904
-0.4879602035276911,-0.28042025283360367,0.008338425308711983
-0.4259009718413966,-0.24475614474790747,-0.06593119030818312
-0.3573231833600773,-0.20534596202055802,-0.132136757078139
-0.28301033983424445,-0.16263996628638852,-0.1895218759015856
-0.20381146606153927,-0.1171260738686879,-0.23743092136324986
-0.12063140977201518,-0.06932428133152647,-0.27531653225747343
-0.03442050373600121,-0.019780724515092028,-0.302745865194113
0.05383629179496582,0.030938561070403405,-0.3194055398375357
0.14313064226644284,0.08225410720469592,-0.3251052192793179
0.23244235905096688,0.1335796333862551,-0.3197797846388585
0.32075105511081764,0.1843287450914352,-0.30349007904708136
0.40704780292761766,0.23392163333632976,-0.2764222125132054
0.9528897502548024,0.547605281654567,0.5174118949328578
0.9612402055964762,0.5524041090615136,0.6201080185112468
0.9600392381926072,0.5517139388783653,0.7232454704350552
0.9493005691048407,0.5455426563046685,0.825645904538343
0.929146887708479,0.5339607682903627,0.9261393950893272
0.8998084499654454,0.5171005979933447,1.0235778032006895
0.8616204477481808,0.4951547729863923,1.1168478943250215
0.8150191792699755,0.4683740244856933,1.2048840569679224
0.7605370643745902,0.4370643227448087,1.2866804773073577
0.6987965616355287,0.4015833813422196,1.3613026306241625
0.6305030567621401,0.36233657030099553,1.427897958254002
0.556436803562572,0.3197722847332237,1.4857056080765414
0.4774440095381272,0.2743768219224733,1.5340651272566592
0.39442716795618227,0.22666882537366223,1.5724240079230656
0.3083347468578007,0.17719335930710386,1.6003439995749011
0.22015035280321416,0.12651568129567972,1.6175061160970126
0.13088149315945233,0.07521478419280653,1.6237142801787239
0.041548065321078645,0.02387678113471977,1.6188975634985874
-0.04682929562523255,-0.026911790806526354,1.6031109970809954
-0.13324087766425805,-0.07657067181353067,1.576534942566307
-0.2166994278196136,-0.12453250879633429,1.5394730315777507
-0.2962514315264537,-0.17024933740575168,1.4923486967278365
-0.3709880065425635,-0.21319884253019117,1.4357003338975662
-0.440055286934831,-0.2528903257497442,1.3701751510594353
-0.5026641785039717,-0.28887031156933324,1.296521773921462
-0.5580993741917042,-0.32072772837966146,1.2155816928728334
-0.6057275264692856,-0.34809860495344913,1.1282796489498605
-0.6450044833378039,-0.37067022881945044,1.0356130686626661
-0.6754815052688672,-0.3881847190047941,0.9386406683897852
-0.6968103920571003,-0.4004419723270442,0.8384703585355594
-0.708747461010117,-0.4073019495745682,0.7362465856454089
-0.7111563310251174,-0.40868627545558517,0.6331372570954242
-0.7040094807440159,-0.40457913403646595,0.5303203977417867
-0.6873885629851647,-0.39502744943889395,0.42897069097790536
-0.6614834718592896,-0.380140349731421,0.3302460579677868
-0.6265901732278412,-0.3600879201404619,0.23527442838800694
-0.583107323290798,-0.33509925982529876,0.14514085382265046
-0.5315317139365735,-0.3054598644184599,0.060875111040780264
-0.4724525968909472,-0.27150836423596514,-0.016560063210911552
-0.4065449515116528,-0.23363265542341155,-0.08627997148269978
-0.33456177314412633,-0.19226546823958482,-0.14748806329685316
-0.25732547014400736,-0.14787942310999042,-0.1994850357428555
-0.17571846785547524,-0.10098163093492837,-0.24167682301842525
-0.09067312689503534,-0.052107899343632295,-0.27358138363579165
-0.0031610909244471214,-0.0018166110880663087,-0.29483420774932434
0.085817814385439,0.04931765548422719,-0.30519248168326885
0.1752470043705105,0.10071069099208088,-0.3045378620798231
0.2641047498608451,0.15177532961728707,-0.29287782797289236
0.35137585044418157,0.20192815747849868,-0.2703455953400711
0.4360632331382857,0.2505961781392228,-0.23719859510909425
0.9384754084848901,0.539321668904333,0.5939049182241125
